,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
31535,35436,C,14,H,19,NO,4,,,,,,,,,
31536,35437,C,13,H,16,ClNO,3,,,,,,,,,
31537,35438,C,13,H,17,NO,4,,,,,,,,,
31538,35441,C,13,H,17,NO,4,,,,,,,,,
31539,35442,C,12,H,14,ClNO,2,,,,,,,,,
31540,35443,C,12,H,15,NO,3,,,,,,,,,
31541,35444,C,17,H,17,NO,2,,,,,,,,,
31542,35447,C,12,H,15,NO,2,,,,,,,,,
31543,35448,C,12,H,15,NO,2,,,,,,,,,
31544,35449,C,10,H,11,ClO,4,,,,,,,,,
31545,35450,C,42,H,42,O,14,,,,,,,,,
31546,35451,C,10,H,18,F,4,O,,,,,,,,
31547,35452,C,12,H,13,ClN,2,O,3,,,,,,,
31548,35453,C,9,H,9,NO,2,,,,,,,,,
31549,35454,C,12,H,4,Cl,4,O,2,,,,,,,
31550,35455,C,20,H,20,N,2,O,2,,,,,,,
31551,35456,C,8,H,11,N,,,,,,,,,,
31552,35457,C,16,H,16,N,6,O,2,,,,,,,
31553,35458,C,30,H,30,O,6,,,,,,,,,
31554,35459,C,10,H,10,O,2,,,,,,,,,
31555,35460,C,20,H,34,O,3,S,,,,,,,,
31556,35461,C,19,H,24,ClN,,,,,,,,,,
31557,35462,C,19,H,23,N,,,,,,,,,,
31558,35463,C,14,H,8,S,,,,,,,,,,
31559,35464,C,25,H,39,ClN,2,O,,,,,,,,
31560,35465,C,25,H,38,N,2,O,,,,,,,,
31561,35466,C,27,H,43,ClN,2,O,,,,,,,,
31562,35467,C,27,H,42,N,2,O,,,,,,,,
31563,35468,C,26,H,41,ClN,2,O,,,,,,,,
31564,35469,C,26,H,40,N,2,O,,,,,,,,
31565,35470,C,28,H,45,ClN,2,O,,,,,,,,
31566,35471,C,28,H,44,N,2,O,,,,,,,,
31567,35472,C,29,H,47,ClN,2,O,,,,,,,,
31568,35473,C,29,H,46,N,2,O,,,,,,,,
31569,35474,C,24,H,37,ClN,2,O,,,,,,,,
31570,35475,C,24,H,36,N,2,O,,,,,,,,
31571,35476,C,26,H,41,ClN,2,O,,,,,,,,
31572,35477,C,26,H,40,N,2,O,,,,,,,,
31573,35478,C,32,H,53,ClN,2,O,,,,,,,,
31574,35479,C,32,H,52,N,2,O,,,,,,,,
31575,35480,C,34,H,57,ClN,2,O,,,,,,,,
31576,35481,C,34,H,56,N,2,O,,,,,,,,
31577,35482,C,7,H,14,O,,,,,,,,,,
31578,35483,C,8,H,10,Cl,3,N,5,O,,,,,,
31579,35484,C,12,H,10,Cl,3,N,5,O,,,,,,
31580,35485,C,12,H,9,Cl,4,N,5,O,,,,,,
31581,35486,C,12,H,9,Cl,4,N,5,O,,,,,,
31582,35487,C,12,H,9,Cl,4,N,5,O,,,,,,
31583,35488,C,12,H,8,Cl,5,N,5,O,,,,,,
31584,35489,C,13,H,12,Cl,3,N,5,O,,,,,,
31585,35490,C,12,H,9,Cl,3,N,6,O,3,,,,,
31586,35491,C,8,H,7,Cl,6,N,5,O,,,,,,
31587,35492,C,12,H,7,Cl,6,N,5,O,,,,,,
31588,35493,C,18,H,17,N,7,O,2,,,,,,,
31589,35494,C,18,H,14,Cl,3,N,7,O,2,,,,,
31590,35495,C,19,H,19,N,7,O,2,,,,,,,
31591,35496,C,23,H,19,N,7,O,2,,,,,,,
31592,35497,C,24,H,21,N,9,O,3,,,,,,,
31593,35498,C,3,Cl,2,N,6,,,,,,,,,
31594,35499,C,5,H,6,N,6,O,2,,,,,,,
31595,35500,C,5,H,6,N,6,,,,,,,,,
31596,35501,C,5,Cl,6,N,6,,,,,,,,,
31597,35502,C,4,H,4,Cl,3,N,5,O,,,,,,
31598,35503,C,5,H,5,Cl,3,N,4,O,,,,,,
31599,35504,C,21,H,18,Cl,3,N,3,,,,,,,
31600,35505,C,9,H,6,Cl,9,N,3,O,3,,,,,
31601,35506,C,12,H,21,N,3,O,3,,,,,,,
31602,35507,C,12,H,12,Cl,9,N,3,O,3,,,,,
31603,35508,C,6,H,6,Cl,9,N,3,,,,,,,
31604,35509,C,27,H,21,N,3,,,,,,,,,
31605,35510,C,10,H,12,ClN,5,,,,,,,,,
31606,35511,C,12,H,16,ClN,5,,,,,,,,,
31607,35512,C,12,H,15,Cl,2,N,5,,,,,,,
31608,35513,C,11,H,14,N,6,O,2,,,,,,,
31609,35514,C,5,H,7,N,3,O,3,,,,,,,
31610,35515,C,9,H,9,N,3,O,2,,,,,,,
31611,35516,C,9,H,10,N,4,O,,,,,,,,
31612,35518,C,5,H,11,N,3,O,,,,,,,,
31613,35519,C,5,H,12,N,4,,,,,,,,,
31614,35520,C,5,H,5,Cl,6,N,3,O,,,,,,
31615,35522,C,9,H,19,N,3,O,,,,,,,,
31616,35523,C,17,H,22,N,4,O,5,,,,,,,
31617,35524,C,15,H,28,,,,,,,,,,,
31618,35525,C,9,H,14,N,2,O,,,,,,,,
31619,35526,C,7,H,14,N,2,S,,,,,,,,
31620,35527,C,11,H,22,N,2,S,,,,,,,,
31621,35528,C,10,H,11,NO,2,S,,,,,,,,
31622,35529,C,11,H,13,NO,4,,,,,,,,,
31623,35530,C,31,H,51,ClN,2,O,,,,,,,,
31624,35531,C,31,H,50,N,2,O,,,,,,,,
31625,35532,C,27,H,43,ClN,2,O,,,,,,,,
31626,35533,C,27,H,42,N,2,O,,,,,,,,
31627,35534,C,28,H,45,ClN,2,O,,,,,,,,
31628,35535,C,28,H,44,N,2,O,,,,,,,,
31629,35536,C,8,H,9,Cl,4,N,3,S,,,,,,
31630,35537,C,13,H,9,Cl,6,N,3,S,,,,,,
31631,35538,C,8,H,3,Cl,10,N,3,S,,,,,,
31632,35539,C,21,H,15,N,3,S,,,,,,,,
31633,35540,C,9,H,12,ClN,5,S,4,,,,,,,
31634,35541,C,13,H,20,ClN,5,S,4,,,,,,,
31635,35545,C,11,H,18,N,6,S,4,,,,,,,
31636,35546,C,17,H,30,N,6,S,4,,,,,,,
31637,35547,C,18,H,30,N,6,S,6,,,,,,,
31638,35548,C,9,H,16,N,3,O,4,PS,2,,,,,
31639,35549,C,9,H,16,N,3,O,2,PS,2,,,,,
31640,35550,C,7,H,6,Cl,6,N,4,O,,,,,,
31641,35551,C,8,H,9,Cl,6,N,5,O,2,,,,,
31642,35552,C,8,H,6,Cl,9,N,5,O,2,,,,,
31643,35553,C,18,H,27,N,3,O,6,,,,,,,
31644,35554,C,9,H,12,N,6,O,3,,,,,,,
31645,35555,C,10,H,10,Cl,3,N,3,O,4,,,,,
31646,35556,C,8,H,5,Cl,6,N,3,O,2,,,,,
31647,35557,C,6,N,6,S,3,,,,,,,,,
31648,35558,C,6,Cl,6,N,4,S,,,,,,,,
31649,35561,C,5,Cl,5,N,5,,,,,,,,,
31650,35562,C,9,H,12,Cl,3,N,5,O,,,,,,
31651,35563,C,9,H,9,N,3,O,6,,,,,,,
31652,35564,C,7,H,14,N,5,O,2,PS,2,,,,,
31653,35565,C,9,H,15,N,3,S,3,,,,,,,
31654,35566,C,12,H,15,N,3,S,3,,,,,,,
31655,35567,C,6,H,8,ClN,3,O,2,,,,,,,
31656,35568,C,8,H,10,Cl,3,N,3,O,2,,,,,
31657,35569,C,10,H,14,Cl,3,N,3,O,2,,,,,
31658,35570,C,12,H,18,Cl,3,N,3,O,2,,,,,
31659,35571,C,6,H,8,BrN,3,O,2,,,,,,,
31660,35572,C,6,H,7,Br,2,N,3,O,2,,,,,
31661,35573,C,6,H,6,Cl,3,N,3,O,,,,,,
31662,35574,C,7,H,8,Cl,3,N,3,O,,,,,,
31663,35575,C,8,H,10,Cl,3,N,3,O,,,,,,
31664,35576,C,9,H,12,Cl,3,N,3,O,,,,,,
31665,35577,C,11,H,16,Cl,3,N,3,O,,,,,,
31666,35578,C,6,H,3,Cl,6,N,3,O,,,,,,
31667,35579,C,7,H,5,Cl,6,N,3,O,,,,,,
31668,35580,C,8,H,7,Cl,6,N,3,O,,,,,,
31669,35581,C,8,H,5,Cl,6,N,3,O,,,,,,
31670,35582,C,8,H,7,Cl,6,N,3,O,,,,,,
31671,35583,C,9,H,9,Cl,6,N,3,O,,,,,,
31672,35584,C,10,H,11,Cl,6,N,3,O,,,,,,
31673,35585,C,11,H,13,Cl,6,N,3,O,,,,,,
31674,35586,C,17,H,25,Cl,6,N,3,O,,,,,,
31675,35587,C,11,H,8,Cl,3,N,3,O,,,,,,
31676,35588,C,12,H,10,Cl,3,N,3,O,,,,,,
31677,35589,C,11,H,7,Cl,4,N,3,O,,,,,,
31678,35590,C,6,H,3,Br,6,N,3,O,,,,,,
31679,35591,C,6,H,7,N,5,S,2,,,,,,,
31680,35592,C,21,H,15,N,3,S,3,,,,,,,
31681,35593,C,10,H,14,Cl,3,N,3,O,2,,,,,
31682,35596,C,4,H,5,N,3,O,3,,,,,,,
31683,35597,C,6,H,9,N,3,O,2,,,,,,,
31684,35598,C,9,H,6,ClN,3,O,2,,,,,,,
31685,35602,C,2,H,5,ClN,2,,,,,,,,,
31686,35605,C,2,H,4,Cl,2,N,2,,,,,,,
31687,35608,C,2,H,3,Cl,3,N,2,,,,,,,
31688,35612,C,3,H,6,Cl,2,N,2,,,,,,,
31689,35615,C,3,H,5,Cl,3,N,2,,,,,,,
31690,35624,C,9,H,5,F,2,N,3,O,,,,,,
31691,35625,C,7,H,9,Cl,2,N,3,O,,,,,,
31692,35626,C,10,H,7,Cl,2,N,3,O,,,,,,
31693,35627,C,9,H,4,Cl,3,N,3,O,,,,,,
31694,35628,C,9,H,4,Cl,3,N,3,O,,,,,,
31695,35629,C,9,H,2,Cl,5,N,3,O,,,,,,
31696,35630,C,9,H,4,Cl,2,N,4,O,3,,,,,
31697,35631,C,13,H,7,Cl,2,N,3,O,,,,,,
31698,35632,C,9,H,20,INO,2,,,,,,,,,
31699,35633,C,9,H,20,NO,2,+,,,,,,,,
31700,35634,C,11,H,15,ClO,,,,,,,,,,
31701,35635,C,6,H,7,Cl,2,N,3,S,,,,,,
31702,35636,C,6,H,7,Cl,2,N,3,S,,,,,,
31703,35637,C,7,H,9,Cl,2,N,3,S,,,,,,
31704,35638,C,9,H,4,Cl,3,N,3,S,,,,,,
31705,35639,C,4,H,2,Cl,3,N,3,,,,,,,
31706,35640,C,4,HCl,4,N,3,,,,,,,,,
31707,35641,C,4,H,2,BrCl,2,N,3,,,,,,,
31708,35642,C,4,HBr,2,Cl,2,N,3,,,,,,,
31709,35643,C,4,H,2,Cl,2,IN,3,,,,,,,
31710,35644,C,4,HCl,2,I,2,N,3,,,,,,,
31711,35645,C,5,H,3,Cl,4,N,3,,,,,,,
31712,35646,C,5,H,2,Cl,5,N,3,,,,,,,
31713,35647,C,6,H,7,Cl,2,N,3,,,,,,,
31714,35648,C,6,H,7,Cl,2,N,3,,,,,,,
31715,35649,C,7,H,10,ClN,3,O,2,,,,,,,
31716,35650,C,9,H,14,ClN,3,O,2,,,,,,,
31717,35651,C,15,H,8,Cl,3,N,3,O,2,,,,,
31718,35652,C,15,H,8,Cl,3,N,3,O,2,,,,,
31719,35653,C,17,H,14,ClN,3,O,2,,,,,,,
31720,35654,C,15,H,8,ClN,5,O,6,,,,,,,
31721,35655,C,7,H,10,ClN,3,OS,,,,,,,,
31722,35656,C,11,H,18,ClN,3,OS,,,,,,,,
31723,35657,C,7,H,10,ClN,3,S,2,,,,,,,
31724,35658,C,5,H,6,ClN,3,,,,,,,,,
31725,35659,C,5,H,3,Cl,4,N,3,,,,,,,
31726,35660,C,5,H,4,ClN,5,,,,,,,,,
31727,35661,C,5,H,4,Cl,3,N,3,,,,,,,
31728,35662,C,5,H,2,Cl,5,N,3,,,,,,,
31729,35663,C,5,Cl,7,N,3,,,,,,,,,
31730,35664,C,7,H,6,Cl,5,N,3,,,,,,,
31731,35665,C,7,H,4,Cl,7,N,3,,,,,,,
31732,35666,C,10,H,6,ClN,5,,,,,,,,,
31733,35667,C,15,H,9,Cl,2,N,3,,,,,,,
31734,35668,C,15,H,8,Cl,3,N,3,,,,,,,
31735,35669,C,15,H,8,ClN,5,O,4,,,,,,,
31736,35670,C,9,H,5,Br,2,N,3,O,,,,,,
31737,35671,C,9,H,5,Br,2,N,3,S,,,,,,
31738,35672,C,5,H,2,Br,2,Cl,3,N,3,,,,,
31739,35673,C,7,H,4,BrCl,6,N,3,,,,,,,
31740,35674,C,12,H,6,Cl,15,N,3,O,3,,,,,
31741,35675,C,15,H,27,N,3,O,3,,,,,,,
31742,35676,C,5,H,6,CaN,2,O,5,,,,,,,
31743,35678,C,16,H,12,Cl,2,O,4,,,,,,,
31744,35679,C,6,H,13,N,3,O,,,,,,,,
31745,35680,C,18,H,24,ClNO,2,,,,,,,,,
31746,35681,C,21,H,21,Cl,3,O,3,,,,,,,
31747,35682,C,7,H,7,ClO,,,,,,,,,,
31748,35683,C,7,H,7,ClO,,,,,,,,,,
31749,35684,C,7,H,7,ClO,,,,,,,,,,
31750,35685,C,11,H,17,N,5,O,3,,,,,,,
31751,35686,C,17,H,14,N,4,O,3,,,,,,,
31752,35687,C,18,H,24,N,6,O,6,S,4,,,,,
31753,35688,C,18,H,18,N,4,O,6,S,4,,,,,
31754,35689,C,10,H,8,ClN,3,,,,,,,,,
31755,35690,C,6,H,12,Cl,2,N,8,,,,,,,
31756,35691,C,6,H,10,N,8,,,,,,,,,
31757,35692,C,11,H,22,N,8,O,4,S,,,,,,
31758,35693,C,11,H,20,N,8,,,,,,,,,
31759,35694,C,10,H,16,N,2,,,,,,,,,
31760,35695,C,11,H,22,O,3,,,,,,,,,
31761,35696,C,23,H,27,N,5,O,3,,,,,,,
31762,35697,C,12,H,17,N,5,O,3,,,,,,,
31763,35698,C,9,H,14,O,2,,,,,,,,,
31764,35699,C,8,H,15,N,3,O,2,,,,,,,
31765,35700,C,13,H,10,S,,,,,,,,,,
31766,35701,C,16,H,14,,,,,,,,,,,
31767,35702,C,17,H,12,,,,,,,,,,,
31768,35703,C,11,H,10,O,3,,,,,,,,,
31769,35704,C,9,H,17,NO,4,S,2,,,,,,,
31770,35705,C,7,H,15,NS,2,,,,,,,,,
31771,35706,C,8,H,18,INS,2,,,,,,,,,
31772,35707,C,8,H,18,NS,2,+,,,,,,,,
31773,35708,C,13,H,25,NO,4,S,2,,,,,,,
31774,35709,C,11,H,23,NS,2,,,,,,,,,
31775,35710,C,12,H,26,INS,2,,,,,,,,,
31776,35711,C,12,H,26,NS,2,+,,,,,,,,
31777,35712,C,10,H,20,INS,2,,,,,,,,,
31778,35713,C,10,H,20,NS,2,+,,,,,,,,
31779,35714,C,11,Cl,11,N,3,S,,,,,,,,
31780,35715,C,25,H,39,ClN,2,O,,,,,,,,
31781,35716,C,25,H,38,N,2,O,,,,,,,,
31782,35717,C,8,H,15,NO,6,,,,,,,,,
31783,35718,C,13,H,20,ClNO,2,,,,,,,,,
31784,35719,C,13,H,19,NO,2,,,,,,,,,
31785,35720,C,7,H,16,INO,,,,,,,,,,
31786,35721,C,7,H,16,NO+,,,,,,,,,,
31787,35723,C,21,H,14,Ag,2,O,6,S,2,,,,,
31788,35724,C,21,H,16,O,6,S,2,,,,,,,
31789,35725,C,11,H,18,O,,,,,,,,,,
31790,35726,C,18,H,24,BrNO,,,,,,,,,,
31791,35727,C,10,H,20,O,2,,,,,,,,,
31792,35728,C,10,H,20,O,2,,,,,,,,,
31793,35729,C,8,H,6,ClNO,2,,,,,,,,,
31794,35730,C,30,H,46,O,7,,,,,,,,,
31795,35731,C,25,H,43,N,3,O,6,,,,,,,
31796,35733,C,14,H,4,Cl,12,O,,,,,,,,
31797,35734,C,18,H,22,I,3,N,3,O,8,,,,,
31798,35735,C,7,H,8,Cl,3,N,3,O,2,,,,,
31799,35736,C,15,H,24,NO,5,P,,,,,,,,
31800,35737,C,9,H,19,NO,,,,,,,,,,
31801,35738,C,25,H,30,Cl,2,N,2,O,9,,,,,
31802,35739,C,25,H,28,N,2,O,9,,,,,,,
31803,35740,C,26,H,26,I,6,N,2,O,10,,,,,
31804,35742,C,10,H,9,ClN,2,O,3,,,,,,,
31805,35743,C,10,H,14,O,,,,,,,,,,
31806,35745,C,7,H,4,Cl,2,O,,,,,,,,
31807,35746,C,7,H,4,Cl,2,O,,,,,,,,
31808,35747,C,16,H,26,N,2,O,5,,,,,,,
31809,35748,C,12,H,16,F,3,NO,,,,,,,,
31810,35749,C,6,H,7,F,7,N,2,,,,,,,
31811,35750,C,11,H,10,N,4,O,2,,,,,,,
31812,35751,C,15,H,19,NO,3,,,,,,,,,
31813,35752,C,16,H,21,NO,3,,,,,,,,,
31814,35753,C,7,H,9,NO,2,,,,,,,,,
31815,35754,C,10,H,20,NO,4,PS,,,,,,,,
31816,35755,C,15,H,20,N,2,O,3,,,,,,,
31817,35756,C,15,H,28,,,,,,,,,,,
31818,35757,C,8,H,9,NO,4,,,,,,,,,
31819,35758,C,20,H,21,NO,,,,,,,,,,
31820,35759,C,20,H,22,ClNO,,,,,,,,,,
31821,35760,C,12,H,21,BrO,,,,,,,,,,
31822,35761,C,12,H,4,Cl,6,O,,,,,,,,
31823,35762,C,12,H,6,Cl,4,O,,,,,,,,
31824,35763,C,6,H,7,Br,3,N,2,,,,,,,
31825,35764,C,18,H,16,O,6,,,,,,,,,
31826,35765,C,12,H,12,FN,3,O,,,,,,,,
31827,35766,C,20,H,37,N,3,O,13,,,,,,,
31828,35768,C,15,H,32,,,,,,,,,,,
31829,35771,C,8,H,8,NO,4,P,,,,,,,,
31830,35772,C,36,H,51,NO,10,,,,,,,,,
31831,35773,C,17,H,18,O,4,,,,,,,,,
31832,35774,C,20,H,28,CaCl,2,N,3,O,10,+,,,,
31833,35775,C,15,H,15,FN,4,O,,,,,,,,
31834,35776,C,40,H,68,O,10,,,,,,,,,
31835,35777,C,11,H,15,NS,2,,,,,,,,,
31836,35778,C,17,H,29,ClN,2,O,3,,,,,,,
31837,35779,C,17,H,28,N,2,O,3,,,,,,,
31838,35780,C,16,H,16,N,2,O,,,,,,,,
31839,35781,C,10,H,12,N,2,O,2,,,,,,,
31840,35782,C,17,H,35,ClN,2,O,2,,,,,,,
31841,35783,C,17,H,34,N,2,O,2,,,,,,,
31842,35784,C,8,H,18,O,,,,,,,,,,
31843,35785,C,13,H,22,O,,,,,,,,,,
31844,35787,C,16,H,13,ClN,2,O,,,,,,,,
31845,35788,C,16,H,13,N,2,O+,,,,,,,,
31846,35789,C,4,H,5,Cl,5,,,,,,,,,
31847,35790,C,9,H,8,S,,,,,,,,,,
31848,35791,C,9,H,16,S,2,,,,,,,,,
31849,35792,C,7,H,8,S,3,,,,,,,,,
31850,35793,C,10,H,10,ClN,3,O,,,,,,,,
31851,35794,C,6,H,8,N,2,,,,,,,,,
31852,35795,C,7,H,12,N,8,,,,,,,,,
31853,35796,C,6,H,12,N,10,,,,,,,,,
31854,35797,C,7,H,14,N,10,,,,,,,,,
31855,35798,C,6,H,11,N,7,,,,,,,,,
31856,35799,C,8,H,11,BrFNO,,,,,,,,,,
31857,35800,C,8,H,10,FNO,,,,,,,,,,
31858,35801,C,4,H,6,Cl,2,,,,,,,,,
31859,35802,C,16,H,12,FN,3,O,3,,,,,,,
31860,35803,C,13,H,13,N,3,O,3,,,,,,,
31861,35804,C,24,H,46,O,4,,,,,,,,,
31862,35805,C,30,H,35,NO,3,,,,,,,,,
31863,35806,C,7,H,14,N,10,,,,,,,,,
31864,35807,C,15,H,19,N,3,O,8,,,,,,,
31865,35808,C,11,H,16,N,3,+,,,,,,,,
31866,35809,C,16,H,21,N,3,O,8,,,,,,,
31867,35810,C,12,H,18,N,3,+,,,,,,,,
31868,35811,C,16,H,23,N,3,O,4,,,,,,,
31869,35812,C,14,H,22,N,3,+,,,,,,,,
31870,35813,C,16,H,23,N,3,O,4,,,,,,,
31871,35814,C,14,H,22,N,3,+,,,,,,,,
31872,35815,C,20,H,21,N,3,O,8,,,,,,,
31873,35816,C,16,H,18,N,3,+,,,,,,,,
31874,35817,C,21,H,23,N,3,O,9,,,,,,,
31875,35818,C,17,H,20,N,3,O+,,,,,,,,
31876,35819,C,23,H,27,N,3,O,11,,,,,,,
31877,35820,C,19,H,24,N,3,O,3,+,,,,,,
31878,35821,C,13,H,22,O,,,,,,,,,,
31879,35822,C,9,H,16,O,2,,,,,,,,,
31880,35823,C,12,H,5,Cl,5,,,,,,,,,
31881,35824,C,12,H,18,INO,2,,,,,,,,,
31882,35825,C,12,H,18,NO,2,+,,,,,,,,
31883,35826,C,12,H,18,INO,2,,,,,,,,,
31884,35827,C,12,H,18,NO,2,+,,,,,,,,
31885,35828,C,12,H,18,INO,2,,,,,,,,,
31886,35829,C,12,H,18,NO,2,+,,,,,,,,
31887,35830,C,12,H,16,INO,2,,,,,,,,,
31888,35831,C,12,H,16,NO,2,+,,,,,,,,
31889,35832,C,12,H,16,INO,2,,,,,,,,,
31890,35833,C,12,H,16,NO,2,+,,,,,,,,
31891,35834,C,9,H,13,NO,2,,,,,,,,,
31892,35835,C,21,H,21,ClF,2,N,2,O,,,,,,
31893,35836,C,21,H,20,F,2,N,2,O,,,,,,
31894,35837,C,32,H,18,,,,,,,,,,,
31895,35838,C,32,H,18,,,,,,,,,,,
31896,35839,C,32,H,18,,,,,,,,,,,
31897,35840,C,36,H,20,,,,,,,,,,,
31898,35841,C,6,H,9,N,,,,,,,,,,
31899,35842,C,13,H,6,N,2,O,5,,,,,,,
31900,35845,C,10,H,18,ClN,3,,,,,,,,,
31901,35846,C,10,H,17,N,3,,,,,,,,,
31902,35847,C,31,H,62,O,2,,,,,,,,,
31903,35848,C,14,H,22,N,2,Na,2,O,10,,,,,
31904,35849,C,24,H,21,NO,3,S,,,,,,,,
31905,35850,C,20,H,19,ClO,5,,,,,,,,,
31906,35851,C,21,H,23,N,3,O,8,,,,,,,
31907,35852,C,17,H,20,N,3,+,,,,,,,,
31908,35853,C,12,H,8,Cl,2,O,2,,,,,,,
31909,35855,C,10,H,14,O,2,,,,,,,,,
31910,35856,C,14,H,11,N,,,,,,,,,,
31911,35857,C,8,H,7,Cl,2,NO,,,,,,,,
31912,35858,C,15,H,28,,,,,,,,,,,
31913,35859,C,19,H,36,O,2,,,,,,,,,
31914,35860,C,9,H,16,O,2,,,,,,,,,
31915,35861,C,21,H,14,,,,,,,,,,,
31916,35862,C,10,H,9,N,3,O,3,S,,,,,,
31917,35863,C,11,H,12,N,2,O,2,S,,,,,,
31918,35864,C,15,H,10,O,,,,,,,,,,
31919,35865,C,30,H,35,FN,2,O,4,,,,,,,
31920,35868,C,18,H,21,NO,,,,,,,,,,
31921,35869,C,18,H,16,O,2,,,,,,,,,
31922,35870,C,16,H,12,O,3,S,,,,,,,,
31923,35871,C,19,H,28,N,2,O,4,,,,,,,
31924,35872,C,13,H,18,N,2,,,,,,,,,
31925,35873,C,21,H,32,N,2,O,4,,,,,,,
31926,35874,C,15,H,22,N,2,,,,,,,,,
31927,35875,C,4,H,5,Cl,3,,,,,,,,,
31928,35876,C,12,Cl,10,O,,,,,,,,,,
31929,35877,C,12,H,28,N,2,,,,,,,,,
31930,35878,C,18,H,19,NO,2,,,,,,,,,
31931,35879,C,16,H,15,N,3,O,2,,,,,,,
31932,35880,C,17,H,20,ClNO,2,,,,,,,,,
31933,35881,C,16,H,13,NO,,,,,,,,,,
31934,35882,C,14,H,10,ClNO,,,,,,,,,,
31935,35883,C,21,H,28,ClN,3,O,3,,,,,,,
31936,35884,C,21,H,27,N,3,O,3,,,,,,,
31937,35885,C,27,H,37,FO,6,,,,,,,,,
31938,35886,C,30,H,35,FN,2,O,4,,,,,,,
31939,35887,C,25,H,27,NO,,,,,,,,,,
31940,35888,C,16,H,22,O,3,Si,3,,,,,,,
31941,35890,C,18,H,19,NOS,,,,,,,,,,
31942,35892,C,16,H,23,ClN,2,O,2,,,,,,,
31943,35893,C,15,H,22,N,2,O,2,,,,,,,
31944,35894,C,16,H,24,N,2,O,2,,,,,,,
31945,35895,C,16,H,24,N,2,O,2,,,,,,,
31946,35896,C,15,H,22,N,2,O,2,,,,,,,
31947,35897,C,14,H,19,ClN,2,O,2,,,,,,,
31948,35898,C,16,H,24,N,2,O,2,,,,,,,
31949,35899,C,15,H,21,ClN,2,O,2,,,,,,,
31950,35900,C,17,H,26,N,2,O,2,,,,,,,
31951,35901,C,16,H,23,ClN,2,O,2,,,,,,,
31952,35902,C,17,H,27,ClN,2,O,2,,,,,,,
31953,35903,C,17,H,26,N,2,O,2,,,,,,,
31954,35904,C,16,H,24,Cl,2,N,2,O,2,,,,,
31955,35905,C,16,H,23,ClN,2,O,2,,,,,,,
31956,35906,C,18,H,28,N,2,O,2,,,,,,,
31957,35907,C,17,H,26,Cl,2,N,2,O,2,,,,,
31958,35908,C,17,H,25,ClN,2,O,2,,,,,,,
31959,35909,C,17,H,25,ClN,2,O,2,,,,,,,
31960,35910,C,18,H,29,ClN,2,O,2,,,,,,,
31961,35911,C,18,H,28,N,2,O,2,,,,,,,
31962,35912,C,14,H,20,N,2,O,2,,,,,,,
31963,35913,C,18,H,22,BrNO,2,,,,,,,,,
31964,35914,C,18,H,21,NO,2,,,,,,,,,
31965,35915,C,18,H,21,BrClNO,2,,,,,,,,,
31966,35916,C,18,H,20,ClNO,2,,,,,,,,,
31967,35917,C,18,H,21,BrFNO,2,,,,,,,,,
31968,35918,C,18,H,20,FNO,2,,,,,,,,,
31969,35919,C,18,H,21,BrFNO,2,,,,,,,,,
31970,35920,C,18,H,20,FNO,2,,,,,,,,,
31971,35921,C,18,H,21,BrFNO,2,,,,,,,,,
31972,35922,C,18,H,20,FNO,2,,,,,,,,,
31973,35924,C,22,H,28,N,2,OS,,,,,,,,
31974,35926,C,18,H,19,NOS,,,,,,,,,,
31975,35928,C,24,H,31,ClN,2,OS,,,,,,,,
31976,35929,C,15,H,21,ClN,2,O,2,,,,,,,
31977,35930,C,15,H,21,ClN,2,O,2,,,,,,,
31978,35931,C,4,H,5,NO,2,,,,,,,,,
31979,35932,C,18,H,21,BrClNO,2,,,,,,,,,
31980,35933,C,18,H,20,ClNO,2,,,,,,,,,
31981,35934,C,29,H,35,FO,6,,,,,,,,,
31982,35935,C,13,H,14,ClNO,2,,,,,,,,,
31983,35936,C,25,H,24,N,2,O,,,,,,,,
31984,35938,C,13,H,18,BrNO,,,,,,,,,,
31985,35939,C,13,H,17,NO,,,,,,,,,,
31986,35940,C,23,H,28,N,2,O,2,S,,,,,,
31987,35941,C,20,H,23,ClN,2,O,3,,,,,,,
31988,35942,C,20,H,22,N,2,O,3,,,,,,,
31989,35943,C,18,H,20,F,3,NO,,,,,,,,
31990,35944,C,12,H,10,N,2,O,2,,,,,,,
31991,35945,C,4,H,7,Br,,,,,,,,,,
31992,35946,C,11,H,9,NO,3,S,,,,,,,,
31993,35947,C,21,H,26,ClNO,5,,,,,,,,,
31994,35948,C,21,H,25,NO,5,,,,,,,,,
31995,35949,C,21,H,24,ClNO,5,,,,,,,,,
31996,35950,C,21,H,25,Cl,2,NO,5,,,,,,,
31997,35951,C,23,H,30,ClNO,6,,,,,,,,,
31998,35952,C,23,H,29,NO,6,,,,,,,,,
31999,35953,C,8,H,16,N,2,OS,2,,,,,,,
32000,35954,C,11,H,13,NO,3,S,,,,,,,,
32001,35955,C,11,H,9,NO,3,S,,,,,,,,
32002,35956,C,9,H,14,ClN,3,,,,,,,,,
32003,35957,C,10,H,19,N,5,O,2,,,,,,,
32004,35958,C,23,H,28,ClNO,6,,,,,,,,,
32005,35959,C,17,H,25,NO,,,,,,,,,,
32006,35960,C,10,H,12,O,3,,,,,,,,,
32007,35961,C,8,H,7,N,3,O,2,S,,,,,,
32008,35962,C,18,H,24,ClN,3,,,,,,,,,
